0.050000	1.000000	0.000000
0.100000	1.000000	0.000000
0.150000	0.998400	0.000653
0.200000	0.989467	0.001035
0.250000	0.964160	0.002049
0.300000	0.931733	0.010750
0.350000	0.874720	0.017804
0.400000	0.797733	0.035663
0.450000	0.504747	0.289503
0.500000	0.240640	0.282262
0.550000	0.059280	0.096568
0.600000	-0.025227	0.131193
0.650000	-0.029947	0.156389
0.700000	0.017680	0.115294
0.750000	0.033760	0.078719
0.800000	-0.011333	0.069175
0.850000	0.026000	0.058560
0.900000	-0.012400	0.064490
0.950000	-0.012827	0.047506
1.000000	0.005200	0.037356
