0.004808	1.000000	0.000000
0.009615	1.000000	0.000000
0.014423	1.000000	0.000000
0.019231	1.000000	0.000000
0.024038	1.000000	0.000000
0.028846	1.000000	0.000000
0.033654	1.000000	0.000000
0.038462	1.000000	0.000000
0.043269	1.000000	0.000000
0.048077	1.000000	0.000000
0.052885	1.000000	0.000000
0.057692	1.000000	0.000000
0.062500	1.000000	0.000000
0.067308	0.999679	0.001726
0.072115	0.999840	0.000863
0.076923	0.999679	0.001199
0.081731	0.999840	0.000863
0.086538	1.000000	0.000000
0.091346	0.999038	0.002289
0.096154	0.999038	0.003598
0.100962	0.996474	0.006792
0.105769	0.995673	0.015571
0.110577	0.970513	0.080971
0.115385	0.993750	0.011113
0.120192	0.975962	0.066860
0.125000	0.972436	0.063635
0.129808	0.953365	0.092053
0.134615	0.806891	0.214390
0.139423	0.918590	0.151636
0.144231	0.892949	0.172309
0.149038	0.889423	0.154156
0.153846	0.701603	0.251282
0.158654	0.816987	0.228082
0.163462	0.772436	0.220044
0.168269	0.634455	0.275959
0.173077	0.537019	0.242402
0.177885	0.612340	0.210763
0.182692	0.540224	0.281367
0.187500	0.565545	0.234293
0.192308	0.539263	0.203595
0.197115	0.476763	0.214382
0.201923	0.421314	0.175075
0.206731	0.385897	0.112825
0.211538	0.435417	0.150708
0.216346	0.389744	0.123848
0.221154	0.462660	0.141734
0.225962	0.339744	0.122989
0.230769	0.385577	0.134606
0.235577	0.364583	0.119020
0.240385	0.427885	0.111320
0.245192	0.392468	0.099520
0.250000	0.366987	0.157207
0.254808	0.385417	0.110291
0.259615	0.374519	0.114327
0.264423	0.380128	0.132835
0.269231	0.357692	0.125704
0.274038	0.343910	0.118642
0.278846	0.320673	0.087997
0.283654	0.341827	0.093747
0.288462	0.317788	0.090417
0.293269	0.318429	0.102677
0.298077	0.333814	0.105781
0.302885	0.355288	0.074267
0.307692	0.365385	0.121715
0.312500	0.317788	0.105502
0.317308	0.307212	0.086372
0.322115	0.337981	0.076624
0.326923	0.344071	0.102924
0.331731	0.316667	0.095766
0.336538	0.375641	0.105738
0.341346	0.309615	0.091881
0.346154	0.306571	0.078859
0.350962	0.344231	0.104336
0.355769	0.330128	0.093318
0.360577	0.308013	0.102356
0.365385	0.300801	0.081878
0.370192	0.288942	0.102125
0.375000	0.272436	0.096437
0.379808	0.357372	0.110237
0.384615	0.296474	0.088033
0.389423	0.343590	0.073373
0.394231	0.315064	0.115889
0.399038	0.251442	0.078589
0.403846	0.291346	0.088715
0.408654	0.309135	0.072384
0.413462	0.284295	0.084153
0.418269	0.291186	0.108173
0.423077	0.251763	0.095482
0.427885	0.308173	0.105852
0.432692	0.291987	0.084875
0.437500	0.288942	0.110328
0.442308	0.277244	0.072311
0.447115	0.278365	0.086577
0.451923	0.287981	0.095707
0.456731	0.295994	0.074405
0.461538	0.290545	0.071511
0.466346	0.275000	0.079769
0.471154	0.320192	0.075248
0.475962	0.294231	0.088566
0.480769	0.243429	0.082970
0.485577	0.304808	0.066311
0.490385	0.281090	0.115396
0.495192	0.286859	0.110558
0.500000	0.273718	0.072583
