
#Intentos: 1048
#red(x): x in [1,5]: (solo 5 puntos aleatorios)
#red(x): x in [0,50]:
#
0.000100	-7.702971
0.250100	-0.381583
0.500100	-0.082368
0.750100	0.001634
1.000100	0.021572
1.250100	0.018689
1.500100	0.008199
1.750100	-0.003568
2.000100	-0.013897
2.250100	-0.021692
2.500100	-0.026616
2.750100	-0.028692
3.000100	-0.028111
3.250100	-0.025131
3.500100	-0.020026
3.750100	-0.013064
4.000100	-0.004495
4.250100	0.005457
4.500100	0.016591
4.750100	0.028730
5.000100	0.041718
5.250100	0.055421
5.500100	0.069721
5.750100	0.084516
6.000100	0.099716
6.250100	0.115245
6.500100	0.131037
6.750100	0.147033
7.000100	0.163183
7.250100	0.179443
7.500100	0.195778
7.750100	0.212153
8.000100	0.228541
8.250100	0.244918
8.500100	0.261262
8.750100	0.277556
9.000100	0.293784
9.250100	0.309932
9.500100	0.325991
9.750100	0.341948
10.000100	0.357798
10.250100	0.373531
10.500100	0.389144
10.750100	0.404631
11.000100	0.419987
11.250100	0.435210
11.500100	0.450297
11.750100	0.465247
12.000100	0.480058
12.250100	0.494728
12.500100	0.509257
12.750100	0.523645
13.000100	0.537892
13.250100	0.551999
13.500100	0.565964
13.750100	0.579791
14.000100	0.593478
14.250100	0.607028
14.500100	0.620441
14.750100	0.633719
15.000100	0.646862
15.250100	0.659873
15.500100	0.672753
15.750100	0.685503
16.000100	0.698125
16.250100	0.710620
16.500100	0.722990
16.750100	0.735237
17.000100	0.747363
17.250100	0.759369
17.500100	0.771256
17.750100	0.783027
18.000100	0.794683
18.250100	0.806226
18.500100	0.817657
18.750100	0.828978
19.000100	0.840191
19.250100	0.851297
19.500100	0.862298
19.750100	0.873196
20.000100	0.883992
20.250100	0.894687
20.500100	0.905284
20.750100	0.915783
21.000100	0.926186
21.250100	0.936495
21.500100	0.946711
21.750100	0.956835
22.000100	0.966869
22.250100	0.976815
22.500100	0.986673
22.750100	0.996444
23.000100	1.006131
23.250100	1.015734
23.500100	1.025256
23.750100	1.034695
24.000100	1.044056
24.250100	1.053337
24.500100	1.062541
24.750100	1.071668
25.000100	1.080721
25.250100	1.089699
25.500100	1.098604
25.750100	1.107437
26.000100	1.116199
26.250100	1.124892
26.500100	1.133515
26.750100	1.142070
27.000100	1.150559
27.250100	1.158981
27.500100	1.167339
27.750100	1.175632
28.000100	1.183862
28.250100	1.192030
28.500100	1.200136
28.750100	1.208181
29.000100	1.216167
29.250100	1.224094
29.500100	1.231962
29.750100	1.239773
30.000100	1.247527
30.250100	1.255226
30.500100	1.262869
30.750100	1.270458
31.000100	1.277994
31.250100	1.285476
31.500100	1.292906
31.750100	1.300284
32.000100	1.307612
32.250100	1.314889
32.500100	1.322117
32.750100	1.329295
33.000100	1.336426
33.250100	1.343508
33.500100	1.350543
33.750100	1.357532
34.000100	1.364475
34.250100	1.371372
34.500100	1.378225
34.750100	1.385033
35.000100	1.391797
35.250100	1.398519
35.500100	1.405197
35.750100	1.411833
36.000100	1.418428
36.250100	1.424981
36.500100	1.431494
36.750100	1.437966
37.000100	1.444399
37.250100	1.450792
37.500100	1.457147
37.750100	1.463463
38.000100	1.469741
38.250100	1.475982
38.500100	1.482185
38.750100	1.488352
39.000100	1.494483
39.250100	1.500578
39.500100	1.506637
39.750100	1.512661
40.000100	1.518651
40.250100	1.524606
40.500100	1.530528
40.750100	1.536416
41.000100	1.542270
41.250100	1.548092
41.500100	1.553882
41.750100	1.559639
42.000100	1.565365
42.250100	1.571059
42.500100	1.576722
42.750100	1.582354
43.000100	1.587956
43.250100	1.593528
43.500100	1.599069
43.750100	1.604582
44.000100	1.610065
44.250100	1.615519
44.500100	1.620944
44.750100	1.626342
45.000100	1.631711
45.250100	1.637052
45.500100	1.642366
45.750100	1.647653
46.000100	1.652912
46.250100	1.658145
46.500100	1.663352
46.750100	1.668532
47.000100	1.673687
47.250100	1.678816
47.500100	1.683919
47.750100	1.688998
48.000100	1.694051
48.250100	1.699080
48.500100	1.704084
48.750100	1.709064
49.000100	1.714020
49.250100	1.718952
49.500100	1.723861
49.750100	1.728746
