
0.000000	4.994001
0.050000	4.395818
0.100000	3.902387
0.150000	3.490476
0.200000	3.142979
0.250000	2.847068
0.300000	2.592971
0.350000	2.373131
0.400000	2.181631
0.450000	2.013784
0.500000	1.865833
0.550000	1.734744
0.600000	1.618040
0.650000	1.513684
0.700000	1.419990
0.750000	1.335547
0.800000	1.259175
0.850000	1.189873
0.900000	1.126794
0.950000	1.069211
1.000000	1.016504
1.050000	0.968136
1.100000	0.923643
1.150000	0.882619
1.200000	0.844714
1.250000	0.809619
1.300000	0.777061
1.350000	0.746802
1.400000	0.718631
1.450000	0.692358
1.500000	0.667817
1.550000	0.644858
1.600000	0.623350
1.650000	0.603170
1.700000	0.584213
1.750000	0.566382
1.800000	0.549588
1.850000	0.533753
1.900000	0.518805
1.950000	0.504679
2.000000	0.491316
2.050000	0.478661
2.100000	0.466666
2.150000	0.455285
2.200000	0.444478
2.250000	0.434205
2.300000	0.424433
2.350000	0.415130
2.400000	0.406265
2.450000	0.397812
2.500000	0.389745
2.550000	0.382042
2.600000	0.374681
2.650000	0.367642
2.700000	0.360906
2.750000	0.354456
2.800000	0.348277
2.850000	0.342352
2.900000	0.336670
2.950000	0.331215
3.000000	0.325977
3.050000	0.320944
3.100000	0.316106
3.150000	0.311452
3.200000	0.306974
3.250000	0.302662
3.300000	0.298508
3.350000	0.294506
3.400000	0.290647
3.450000	0.286924
3.500000	0.283333
3.550000	0.279865
3.600000	0.276516
3.650000	0.273281
3.700000	0.270153
3.750000	0.267130
3.800000	0.264205
3.850000	0.261375
3.900000	0.258635
3.950000	0.255983
4.000000	0.253413
4.050000	0.250924
4.100000	0.248510
4.150000	0.246171
4.200000	0.243901
4.250000	0.241699
4.300000	0.239563
4.350000	0.237488
4.400000	0.235474
4.450000	0.233517
4.500000	0.231616
4.550000	0.229769
4.600000	0.227972
4.650000	0.226226
4.700000	0.224527
4.750000	0.222874
4.800000	0.221266
4.850000	0.219701
4.900000	0.218176
4.950000	0.216692
5.000000	0.215246
5.050000	0.213838
5.100000	0.212465
5.150000	0.211127
5.200000	0.209822
5.250000	0.208550
5.300000	0.207310
5.350000	0.206099
5.400000	0.204918
5.450000	0.203766
5.500000	0.202640
5.550000	0.201542
5.600000	0.200469
5.650000	0.199422
5.700000	0.198398
5.750000	0.197398
5.800000	0.196421
5.850000	0.195466
5.900000	0.194532
5.950000	0.193620
6.000000	0.192727
6.050000	0.191854
6.100000	0.191000
6.150000	0.190164
6.200000	0.189347
6.250000	0.188546
6.300000	0.187763
6.350000	0.186996
6.400000	0.186246
6.450000	0.185510
6.500000	0.184790
6.550000	0.184085
6.600000	0.183394
6.650000	0.182717
6.700000	0.182053
6.750000	0.181403
6.800000	0.180765
6.850000	0.180141
6.900000	0.179528
6.950000	0.178927
7.000000	0.178338
7.050000	0.177760
7.100000	0.177193
7.150000	0.176636
7.200000	0.176091
7.250000	0.175555
7.300000	0.175029
7.350000	0.174513
7.400000	0.174007
7.450000	0.173509
7.500000	0.173021
7.550000	0.172541
7.600000	0.172070
7.650000	0.171608
7.700000	0.171153
7.750000	0.170707
7.800000	0.170268
7.850000	0.169837
7.900000	0.169414
7.950000	0.168997
8.000000	0.168588
8.050000	0.168186
8.100000	0.167791
8.150000	0.167402
8.200000	0.167019
8.250000	0.166643
8.300000	0.166274
8.350000	0.165910
8.400000	0.165552
8.450000	0.165200
8.500000	0.164854
8.550000	0.164513
8.600000	0.164178
8.650000	0.163848
8.700000	0.163523
8.750000	0.163204
8.800000	0.162889
8.850000	0.162579
8.900000	0.162274
8.950000	0.161974
9.000000	0.161679
9.050000	0.161387
9.100000	0.161101
9.150000	0.160818
9.200000	0.160540
9.250000	0.160266
9.300000	0.159996
9.350000	0.159731
9.400000	0.159469
9.450000	0.159210
9.500000	0.158956
9.550000	0.158705
9.600000	0.158458
9.650000	0.158215
9.700000	0.157975
9.750000	0.157738
9.800000	0.157505
9.850000	0.157275
9.900000	0.157048
9.950000	0.156824
